secucode,code,name,industry,market,listing_date
601333.SH,601333,广深铁路,铁路,主板,2006-12-22
002104.SZ,002104,恒宝股份,通信设备,主板,2007-01-10
002110.SZ,002110,三钢闽光,普钢,主板,2007-01-26
002108.SZ,002108,沧州明珠,塑料,主板,2007-01-24
002106.SZ,002106,莱宝高科,元器件,主板,2007-01-12
002109.SZ,002109,ST兴化,化工原料,主板,2007-01-26
601002.SH,601002,晋亿实业,机械基件,主板,2007-01-26
601628.SH,601628,中国人寿,保险,主板,2007-01-09
002107.SZ,002107,沃华医药,中成药,主板,2007-01-24
002111.SZ,002111,威海广泰,航空,主板,2007-01-26
002121.SZ,002121,科陆电子,电器仪表,主板,2007-03-06
002112.SZ,002112,三变科技,电气设备,主板,2007-02-08
002114.SZ,002114,罗平锌电,铅锌,主板,2007-02-15
002115.SZ,002115,三维通信,互联网,主板,2007-02-15
002120.SZ,002120,韵达股份,仓储物流,主板,2007-03-06
002116.SZ,002116,中国海诚,建筑工程,主板,2007-02-15
002117.SZ,002117,东港股份,广告包装,主板,2007-03-02
601166.SH,601166,兴业银行,银行,主板,2007-02-05
002119.SZ,002119,康强电子,半导体,主板,2007-03-02
601003.SH,601003,柳钢股份,普钢,主板,2007-02-27
002124.SZ,002124,天邦食品,农业综合,主板,2007-04-03
601005.SH,601005,重庆钢铁,普钢,主板,2007-02-28
601318.SH,601318,中国平安,保险,主板,2007-03-01
002123.SZ,002123,梦网科技,互联网,主板,2007-03-28
601007.SH,601007,金陵饭店,酒店餐饮,主板,2007-04-06
002125.SZ,002125,湘潭电化,化工原料,主板,2007-04-03
300318.SZ,300318,博晖创新,医疗保健,创业板,2012-05-23
002122.SZ,002122,ST汇洲,机床制造,主板,2007-03-28
002126.SZ,002126,银轮股份,汽车配件,主板,2007-04-18
601008.SH,601008,连云港,港口,主板,2007-04-26
002130.SZ,002130,沃尔核材,电气设备,主板,2007-04-20
002129.SZ,002129,TCL中环,电气设备,主板,2007-04-20
002127.SZ,002127,南极电商,互联网,主板,2007-04-18
002131.SZ,002131,利欧股份,互联网,主板,2007-04-27
002132.SZ,002132,恒星科技,钢加工,主板,2007-04-27
002134.SZ,002134,天津普林,元器件,主板,2007-05-16
002135.SZ,002135,东南网架,钢加工,主板,2007-05-30
002136.SZ,002136,安纳达,化工原料,主板,2007-05-30
002133.SZ,002133,广宇集团,全国地产,主板,2007-04-27
000338.SZ,000338,潍柴动力,汽车配件,主板,2007-04-30
002128.SZ,002128,电投能源,煤炭开采,主板,2007-04-18
601998.SH,601998,中信银行,银行,主板,2007-04-27
002139.SZ,002139,拓邦股份,元器件,主板,2007-06-29
601328.SH,601328,交通银行,银行,主板,2007-05-15
601600.SH,601600,中国铝业,铝,主板,2007-04-30
002137.SZ,002137,实益达,元器件,主板,2007-06-13
002138.SZ,002138,顺络电子,元器件,主板,2007-06-13
002170.SZ,002170,芭田股份,农药化肥,主板,2007-09-19
002140.SZ,002140,东华科技,建筑工程,主板,2007-07-12
601919.SH,601919,中远海控,水运,主板,2007-06-26
601168.SH,601168,西部矿业,铜,主板,2007-07-12
002144.SZ,002144,宏达高科,纺织,主板,2007-08-03
002141.SZ,002141,贤丰控股,农业综合,主板,2007-07-20
002142.SZ,002142,宁波银行,银行,主板,2007-07-19
601009.SH,601009,南京银行,银行,主板,2007-07-19
002153.SZ,002153,石基信息,软件服务,主板,2007-08-13
002146.SZ,002146,荣盛发展,全国地产,主板,2007-08-08
002159.SZ,002159,三特索道,旅游服务,主板,2007-08-17
002148.SZ,002148,北纬科技,互联网,主板,2007-08-10
002150.SZ,002150,正泰电源,机械基件,主板,2007-08-10
002152.SZ,002152,广电运通,IT设备,主板,2007-08-13
002149.SZ,002149,西部材料,小金属,主板,2007-08-10
002157.SZ,002157,正邦科技,农业综合,主板,2007-08-17
002155.SZ,002155,湖南黄金,黄金,主板,2007-08-16
002151.SZ,002151,北斗星通,通信设备,主板,2007-08-13
002156.SZ,002156,通富微电,半导体,主板,2007-08-16
002145.SZ,002145,钛能化学,化工原料,主板,2007-08-03
002158.SZ,002158,汉钟精机,工程机械,主板,2007-08-17
002168.SZ,002168,ST惠程,电气设备,主板,2007-09-19
002160.SZ,002160,常铝股份,铝,主板,2007-08-21
002161.SZ,002161,远望谷,通信设备,主板,2007-08-21
002254.SZ,002254,泰和新材,化纤,主板,2008-06-25
002154.SZ,002154,报喜鸟,服饰,主板,2007-08-16
002164.SZ,002164,宁波东力,机械基件,主板,2007-08-23
002162.SZ,002162,悦心健康,陶瓷,主板,2007-08-23
002163.SZ,002163,海南发展,装修装饰,主板,2007-08-23
002169.SZ,002169,智光电气,电气设备,主板,2007-09-19
002167.SZ,002167,东方锆业,小金属,主板,2007-09-13
002175.SZ,002175,*ST东智,电器仪表,主板,2007-10-12
002171.SZ,002171,楚江新材,铜,主板,2007-09-21
002165.SZ,002165,红宝丽,化工原料,主板,2007-09-13
002192.SZ,002192,融捷股份,小金属,主板,2007-12-05
002166.SZ,002166,莱茵生物,中成药,主板,2007-09-13
002172.SZ,002172,澳洋健康,医疗保健,主板,2007-09-21
002174.SZ,002174,游族网络,互联网,主板,2007-09-25
601169.SH,601169,北京银行,银行,主板,2007-09-19
002173.SZ,002173,创新医疗,医疗保健,主板,2007-09-25
002176.SZ,002176,江特电机,小金属,主板,2007-10-12
002179.SZ,002179,中航光电,元器件,主板,2007-11-01
002177.SZ,002177,御银股份,其他商业,主板,2007-11-01
002180.SZ,002180,奔图科技,IT设备,主板,2007-11-13
601939.SH,601939,建设银行,银行,主板,2007-09-25
002178.SZ,002178,延华智能,软件服务,主板,2007-11-01
601808.SH,601808,中海油服,石油开采,主板,2007-09-28
300477.SZ,300477,ST合纵,电气设备,创业板,2015-06-10
002183.SZ,002183,怡亚通,仓储物流,主板,2007-11-13
002185.SZ,002185,华天科技,半导体,主板,2007-11-20
002182.SZ,002182,宝武镁业,小金属,主板,2007-11-13
002184.SZ,002184,海得控制,机械基件,主板,2007-11-16
601088.SH,601088,中国神华,煤炭开采,主板,2007-10-09
002189.SZ,002189,中光学,元器件,主板,2007-12-03
601857.SH,601857,中国石油,石油开采,主板,2007-11-05
002188.SZ,002188,中天服务,房产服务,主板,2007-11-22
002187.SZ,002187,广百股份,百货,主板,2007-11-22
002186.SZ,002186,全聚德,酒店餐饮,主板,2007-11-20
002196.SZ,002196,方正电机,纺织机械,主板,2007-12-12
002208.SZ,002208,合肥城建,区域地产,主板,2008-01-28
002193.SZ,002193,ST如意,纺织,主板,2007-12-07
002190.SZ,002190,成飞集成,汽车配件,主板,2007-12-03
002191.SZ,002191,劲嘉股份,广告包装,主板,2007-12-05
002194.SZ,002194,武汉凡谷,通信设备,主板,2007-12-07
002195.SZ,002195,岩山科技,软件服务,主板,2007-12-12
300213.SZ,300213,佳讯飞鸿,通信设备,创业板,2011-05-05
002200.SZ,002200,*ST交投,建筑工程,主板,2007-12-21
002199.SZ,002199,*ST东晶,元器件,主板,2007-12-21
002198.SZ,002198,ST嘉应,中成药,主板,2007-12-18
601390.SH,601390,中国中铁,建筑工程,主板,2007-12-03
601918.SH,601918,新集能源,煤炭开采,主板,2007-12-19
002197.SZ,002197,证通电子,IT设备,主板,2007-12-18
002201.SZ,002201,九鼎新材,玻璃,主板,2007-12-26
002203.SZ,002203,海亮股份,铜,主板,2008-01-16
601999.SH,601999,出版传媒,出版业,主板,2007-12-21
002202.SZ,002202,金风科技,电气设备,主板,2007-12-26
601866.SH,601866,中远海发,水运,主板,2007-12-12
002204.SZ,002204,大连重工,专用机械,主板,2008-01-16
002205.SZ,002205,国统股份,水泥,主板,2008-01-23
601601.SH,601601,中国太保,保险,主板,2007-12-25
002207.SZ,002207,*ST准油,石油开采,主板,2008-01-28
002206.SZ,002206,海利得,化纤,主板,2008-01-23
002209.SZ,002209,达意隆,轻工机械,主板,2008-01-30
002210.SZ,002210,飞马国际,环境保护,主板,2008-01-30
002211.SZ,002211,ST宏达,橡胶,主板,2008-02-01
002213.SZ,002213,大为股份,半导体,主板,2008-02-01
601099.SH,601099,太平洋,证券,主板,2007-12-28
002212.SZ,002212,天融信,软件服务,主板,2008-02-01
002216.SZ,002216,三全食品,食品,主板,2008-02-20
601899.SH,601899,紫金矿业,铜,主板,2008-04-25
002215.SZ,002215,诺普信,农药化肥,主板,2008-02-18
002214.SZ,002214,*ST大立,电器仪表,主板,2008-02-18
002226.SZ,002226,江南化工,化工原料,主板,2008-05-06
002217.SZ,002217,合力泰,元器件,主板,2008-02-20
002218.SZ,002218,拓日新能,新型电力,主板,2008-02-28
002222.SZ,002222,福晶科技,元器件,主板,2008-03-19
601898.SH,601898,中煤能源,煤炭开采,主板,2008-02-01
002221.SZ,002221,东华能源,石油加工,主板,2008-03-06
002224.SZ,002224,三力士,橡胶,主板,2008-04-25
002219.SZ,002219,新里程,医疗保健,主板,2008-03-06
601958.SH,601958,金钼股份,小金属,主板,2008-04-17
601186.SH,601186,中国铁建,建筑工程,主板,2008-03-10
002223.SZ,002223,鱼跃医疗,医疗保健,主板,2008-04-18
002225.SZ,002225,濮耐股份,其他建材,主板,2008-04-25
002228.SZ,002228,合兴包装,广告包装,主板,2008-05-08
002227.SZ,002227,*ST特迅,电气设备,主板,2008-05-06
002244.SZ,002244,滨江集团,区域地产,主板,2008-05-29
002230.SZ,002230,科大讯飞,软件服务,主板,2008-05-12
002237.SZ,002237,恒邦股份,黄金,主板,2008-05-20
002235.SZ,002235,安妮股份,造纸,主板,2008-05-16
002232.SZ,002232,启明信息,软件服务,主板,2008-05-09
002249.SZ,002249,大洋电机,电气设备,主板,2008-06-19
002229.SZ,002229,鸿博股份,广告包装,主板,2008-05-08
002253.SZ,002253,*ST智胜,软件服务,主板,2008-06-23
002234.SZ,002234,民和股份,农业综合,主板,2008-05-16
002246.SZ,002246,北化股份,化工原料,主板,2008-06-05
002233.SZ,002233,塔牌集团,水泥,主板,2008-05-16
002243.SZ,002243,力合科创,广告包装,主板,2008-05-28
002236.SZ,002236,大华股份,IT设备,主板,2008-05-20
002265.SZ,002265,建设工业,专用机械,主板,2008-08-06
002252.SZ,002252,上海莱士,生物制药,主板,2008-06-23
002240.SZ,002240,盛新锂能,小金属,主板,2008-05-23
002247.SZ,002247,聚力文化,其他建材,主板,2008-06-12
002239.SZ,002239,奥特佳,汽车配件,主板,2008-05-22
002238.SZ,002238,天威视讯,影视音像,主板,2008-05-26
002242.SZ,002242,九阳股份,家用电器,主板,2008-05-28
002245.SZ,002245,蔚蓝锂芯,电气设备,主板,2008-06-05
002241.SZ,002241,歌尔股份,元器件,主板,2008-05-22
002248.SZ,002248,华东数控,机床制造,主板,2008-06-12
002263.SZ,002263,大东南,塑料,主板,2008-07-28
002274.SZ,002274,华昌化工,农药化肥,主板,2008-09-25
002251.SZ,002251,步步高,超市连锁,主板,2008-06-19
002256.SZ,002256,兆新股份,新型电力,主板,2008-06-25
002261.SZ,002261,拓维信息,软件服务,主板,2008-07-23
002255.SZ,002255,海陆重工,专用机械,主板,2008-06-25
002259.SZ,002259,升达林业,供气供热,主板,2008-07-16
002262.SZ,002262,恩华药业,化学制药,主板,2008-07-23
002264.SZ,002264,新华都,互联网,主板,2008-07-31
002258.SZ,002258,利尔化学,农药化肥,主板,2008-07-08
002250.SZ,002250,联化科技,化工原料,主板,2008-06-19
601668.SH,601668,中国建筑,建筑工程,主板,2009-07-29
002267.SZ,002267,陕天然气,供气供热,主板,2008-08-13
002268.SZ,002268,电科网安,IT设备,主板,2008-08-11
002271.SZ,002271,东方雨虹,其他建材,主板,2008-09-10
002269.SZ,002269,美邦服饰,服饰,主板,2008-08-28
002270.SZ,002270,华明装备,电气设备,主板,2008-09-05
002272.SZ,002272,川润股份,机械基件,主板,2008-09-19
002266.SZ,002266,浙富控股,环境保护,主板,2008-08-06
002275.SZ,002275,桂林三金,中成药,主板,2009-07-10
002273.SZ,002273,水晶光电,元器件,主板,2008-09-19
002396.SZ,002396,星网锐捷,通信设备,主板,2010-06-23
601107.SH,601107,四川成渝,路桥,主板,2009-07-27
601766.SH,601766,中国中车,运输设备,主板,2008-08-18
601788.SH,601788,光大证券,证券,主板,2009-08-18
002276.SZ,002276,万马股份,电气设备,主板,2009-07-10
002282.SZ,002282,博深股份,机械基件,主板,2009-08-21
002284.SZ,002284,亚太股份,汽车配件,主板,2009-08-28
002283.SZ,002283,天润工业,汽车配件,主板,2009-08-21
002362.SZ,002362,汉王科技,软件服务,主板,2010-03-03
002277.SZ,002277,友阿股份,百货,主板,2009-07-17
601727.SH,601727,上海电气,电气设备,主板,2008-12-05
002278.SZ,002278,神开股份,化工机械,主板,2009-08-11
002461.SZ,002461,珠江啤酒,啤酒,主板,2010-08-18
002285.SZ,002285,世联行,房产服务,主板,2009-08-28
002281.SZ,002281,光迅科技,通信设备,主板,2009-08-21
002287.SZ,002287,奇正藏药,中成药,主板,2009-08-28
002286.SZ,002286,保龄宝,食品,主板,2009-08-28
002289.SZ,002289,*ST宇顺,元器件,主板,2009-09-03
300370.SZ,300370,安控科技,电器仪表,创业板,2014-01-23
002290.SZ,002290,禾盛新材,家用电器,主板,2009-09-03
002296.SZ,002296,辉煌科技,通信设备,主板,2009-09-29
002295.SZ,002295,精艺股份,铜,主板,2009-09-29
002291.SZ,002291,遥望科技,广告包装,主板,2009-09-03
002300.SZ,002300,太阳电缆,电气设备,主板,2009-10-21
002292.SZ,002292,奥飞娱乐,影视音像,主板,2009-09-10
002293.SZ,002293,罗莱生活,纺织,主板,2009-09-10
002294.SZ,002294,信立泰,化学制药,主板,2009-09-10
600999.SH,600999,招商证券,证券,主板,2009-11-17
002297.SZ,002297,博云新材,航空,主板,2009-09-29
300002.SZ,300002,神州泰岳,互联网,创业板,2009-10-30
002599.SZ,002599,盛通股份,广告包装,主板,2011-07-15
601126.SH,601126,四方股份,电气设备,主板,2010-12-31
601633.SH,601633,长城汽车,汽车整车,主板,2011-09-28
002467.SZ,002467,二六三,互联网,主板,2010-09-08
002446.SZ,002446,盛路通信,通信设备,主板,2010-07-13
002448.SZ,002448,中原内配,汽车配件,主板,2010-07-16
002438.SZ,002438,江苏神通,机械基件,主板,2010-06-23
002490.SZ,002490,山东墨龙,化工机械,主板,2010-10-21
002419.SZ,002419,天虹股份,百货,主板,2010-06-01
300445.SZ,300445,康斯特,电器仪表,创业板,2015-04-24
300353.SZ,300353,东土科技,通信设备,创业板,2012-09-27
300444.SZ,300444,双杰电气,电气设备,创业板,2015-04-23
002298.SZ,002298,中电鑫龙,电气设备,主板,2009-09-29
002506.SZ,002506,协鑫集成,电气设备,主板,2010-11-18
601888.SH,601888,中国中免,旅游服务,主板,2009-10-15
002299.SZ,002299,圣农发展,农业综合,主板,2009-10-21
002301.SZ,002301,齐心集团,文教休闲,主板,2009-10-21
002489.SZ,002489,浙江永强,家居用品,主板,2010-10-21
002304.SZ,002304,洋河股份,白酒,主板,2009-11-06
002306.SZ,002306,*ST云网,酒店餐饮,主板,2009-11-11
002365.SZ,002365,永安药业,化学制药,主板,2010-03-05
002302.SZ,002302,西部建设,水泥,主板,2009-11-03
002307.SZ,002307,北新路桥,建筑工程,主板,2009-11-11
002350.SZ,002350,北京科锐,电气设备,主板,2010-02-03
002315.SZ,002315,焦点科技,互联网,主板,2009-12-09
002305.SZ,002305,*ST南置,区域地产,主板,2009-11-06
002303.SZ,002303,美盈森,造纸,主板,2009-11-03
002756.SZ,002756,永兴材料,小金属,主板,2015-05-15
002310.SZ,002310,东方新能,新型电力,主板,2009-11-27
601139.SH,601139,深圳燃气,供气供热,主板,2009-12-25
002309.SZ,002309,中利集团,电气设备,主板,2009-11-27
002311.SZ,002311,海大集团,饲料,主板,2009-11-27
002312.SZ,002312,川发龙蟒,化工原料,主板,2009-12-03
002523.SZ,002523,天桥起重,专用机械,主板,2010-12-10
601618.SH,601618,中国中冶,建筑工程,主板,2009-09-21
002313.SZ,002313,日海智能,通信设备,主板,2009-12-03
002314.SZ,002314,南山控股,区域地产,主板,2009-12-03
002316.SZ,002316,亚联发展,软件服务,主板,2009-12-09
002356.SZ,002356,赫美集团,其他商业,主板,2010-02-09
601117.SH,601117,中国化学,建筑工程,主板,2010-01-07
002318.SZ,002318,久立特材,特种钢,主板,2009-12-11
002327.SZ,002327,富安娜,纺织,主板,2009-12-30
002317.SZ,002317,众生药业,中成药,主板,2009-12-11
002319.SZ,002319,乐通股份,染料涂料,主板,2009-12-11
002474.SZ,002474,榕基软件,软件服务,主板,2010-09-15
002321.SZ,002321,华英农业,农业综合,主板,2009-12-16
300010.SZ,300010,ST豆神,软件服务,创业板,2009-10-30
300001.SZ,300001,特锐德,电气设备,创业板,2009-10-30
002331.SZ,002331,皖通科技,软件服务,主板,2010-01-06
300004.SZ,300004,南风股份,电气设备,创业板,2009-10-30
300008.SZ,300008,天海防务,船舶,创业板,2009-10-30
300003.SZ,300003,乐普医疗,医疗保健,创业板,2009-10-30
300006.SZ,300006,莱美药业,化学制药,创业板,2009-10-30
300007.SZ,300007,汉威科技,电器仪表,创业板,2009-10-30
300014.SZ,300014,亿纬锂能,电气设备,创业板,2009-10-30
300009.SZ,300009,安科生物,生物制药,创业板,2009-10-30
300011.SZ,300011,鼎汉技术,运输设备,创业板,2009-10-30
300005.SZ,300005,探路者,服饰,创业板,2009-10-30
300013.SZ,300013,新宁物流,仓储物流,创业板,2009-10-30
601801.SH,601801,皖新传媒,出版业,主板,2010-01-18
002328.SZ,002328,新朋股份,汽车配件,主板,2009-12-30
300012.SZ,300012,华测检测,电器仪表,创业板,2009-10-30
300018.SZ,300018,中元股份,电气设备,创业板,2009-10-30
300071.SZ,300071,福石控股,广告包装,创业板,2010-04-21
300017.SZ,300017,网宿科技,软件服务,创业板,2009-10-30
300015.SZ,300015,爱尔眼科,医疗保健,创业板,2009-10-30
300019.SZ,300019,硅宝科技,化工原料,创业板,2009-10-30
300020.SZ,300020,ST银江,软件服务,创业板,2009-10-30
300022.SZ,300022,吉峰科技,农用机械,创业板,2009-10-30
300024.SZ,300024,机器人,专用机械,创业板,2009-10-30
300021.SZ,300021,大禹节水,建筑工程,创业板,2009-10-30
300033.SZ,300033,同花顺,软件服务,创业板,2009-12-25
002320.SZ,002320,海峡股份,水运,主板,2009-12-16
601877.SH,601877,正泰电器,电气设备,主板,2010-01-21
300027.SZ,300027,ST华谊,影视音像,创业板,2009-10-30
300026.SZ,300026,红日药业,中成药,创业板,2009-10-30
300025.SZ,300025,华星创业,通信设备,创业板,2009-10-30
002324.SZ,002324,普利特,塑料,主板,2009-12-18
002322.SZ,002322,理工能科,软件服务,主板,2009-12-18
002323.SZ,002323,*ST雅博,建筑工程,主板,2009-12-18
002326.SZ,002326,永太科技,化工原料,主板,2009-12-22
002330.SZ,002330,得利斯,食品,主板,2010-01-06
002329.SZ,002329,皇氏集团,乳制品,主板,2010-01-06
002333.SZ,002333,罗普斯金,其他建材,主板,2010-01-12
002332.SZ,002332,仙琚制药,化学制药,主板,2010-01-12
002334.SZ,002334,英威腾,电气设备,主板,2010-01-13
002337.SZ,002337,赛象科技,化工机械,主板,2010-01-15
002335.SZ,002335,科华数据,电气设备,主板,2010-01-13
002338.SZ,002338,奥普光电,电器仪表,主板,2010-01-15
002340.SZ,002340,格林美,小金属,主板,2010-01-22
002561.SZ,002561,徐家汇,百货,主板,2011-03-03
002339.SZ,002339,积成电子,电气设备,主板,2010-01-22
002344.SZ,002344,海宁皮城,商品城,主板,2010-01-26
300031.SZ,300031,宝通科技,互联网,创业板,2009-12-25
300139.SZ,300139,晓程科技,黄金,创业板,2010-11-12
002342.SZ,002342,巨力索具,机械基件,主板,2010-01-26
002538.SZ,002538,ST司特,农药化肥,主板,2011-01-18
002343.SZ,002343,慈文传媒,影视音像,主板,2010-01-26
002345.SZ,002345,潮宏基,服饰,主板,2010-01-28
002346.SZ,002346,柘中股份,电气设备,主板,2010-01-28
002347.SZ,002347,泰尔股份,机械基件,主板,2010-01-28
002348.SZ,002348,高乐股份,文教休闲,主板,2010-02-03
002381.SZ,002381,双箭股份,橡胶,主板,2010-04-02
300034.SZ,300034,钢研高纳,航空,创业板,2009-12-25
